order_id,customer_id,order_date,order_status,payment_method,shipping_cost
2079,2228,2025-01-29,Completed,Bank Transfer,24.36
2080,861,2024-05-21,Completed,Bank Transfer,20.26
2081,440,2024-12-27,Completed,Mobile Money,3.66
2082,1155,2025-03-18,Completed,PayPal,12.44
2083,2267,2024-09-08,Completed,Card,19.19
2084,1918,2024-12-28,Completed,Bank Transfer,8.37
2085,1879,2025-03-18,Completed,Card,7.47
2086,1659,2025-06-15,Completed,Cash on Delivery,11.83
2087,180,2025-07-17,Completed,Card,3.1
2088,2066,2024-06-26,Completed,Card,12.45
2089,587,2024-02-22,Completed,Card,12.43
2090,534,2025-06-07,Completed,Card,21.89
2091,2096,2025-07-11,Completed,Bank Transfer,11.52
2092,732,2024-04-16,Completed,Mobile Money,18.36
2093,1245,2024-02-09,Completed,Bank Transfer,19.25
2094,885,2024-02-27,Completed,Card,5.54
2095,893,2024-04-17,Completed,Bank Transfer,8.44
2096,880,2025-06-24,Completed,Bank Transfer,9.31
2097,250,2024-09-30,Completed,Mobile Money,10.23
2098,91,2024-11-26,Completed,Bank Transfer,22.42
2099,525,2024-02-17,Completed,Card,15.65
2100,245,2024-02-20,Completed,PayPal,10.66
2101,2191,2024-01-07,Completed,PayPal,3.49
2102,1499,2024-07-11,Completed,Card,10.3
2103,1207,2025-01-27,Completed,Cash on Delivery,23.67
2104,578,2024-04-12,Completed,Card,14.28
2105,2411,2024-03-10,Completed,Bank Transfer,16.81
2106,2348,2024-12-05,Completed,PayPal,20.27
2107,1455,2024-04-12,Completed,Bank Transfer,3.86
2108,814,2024-02-16,Completed,Bank Transfer,7.97
2109,562,2024-10-07,Completed,PayPal,19.09
2110,999,2024-05-12,Completed,Cash on Delivery,5.88
2111,675,2024-09-14,Completed,Card,4.24
2112,578,2025-10-10,Completed,Cash on Delivery,17.39
2113,627,2025-12-02,Completed,Card,11.42
2114,659,2025-05-03,Completed,Card,10.57
2115,167,2025-01-28,Completed,Bank Transfer,23.4
2116,2190,2025-10-13,Completed,Card,22.67
2117,1113,2024-11-23,Completed,Bank Transfer,5.87
2118,143,2025-11-08,Completed,Bank Transfer,8.0
2119,660,2025-10-27,Completed,Bank Transfer,19.21
2120,1901,2025-02-02,Completed,Bank Transfer,8.5
2121,1335,2024-06-06,Completed,Mobile Money,7.77
2122,1264,2025-02-18,Completed,Cash on Delivery,4.24
2123,1745,2025-04-22,Completed,Bank Transfer,20.84
2124,1370,2024-12-22,Completed,Bank Transfer,8.44
2125,2066,2025-03-17,Completed,Card,7.24
2126,1788,2024-05-21,Completed,Card,14.68
2127,248,2024-06-24,Completed,PayPal,15.66
2128,1274,2025-11-08,Completed,PayPal,17.38
2129,1435,2025-08-02,Completed,Bank Transfer,16.24
2130,630,2025-06-17,Completed,Card,21.08
2131,1313,2025-05-16,Completed,Bank Transfer,12.75
2132,1490,2024-12-19,Completed,Bank Transfer,5.14
2133,1683,2024-06-03,Completed,Cash on Delivery,20.25
2134,1100,2024-08-23,Completed,Mobile Money,8.83
2135,1344,2024-10-19,Completed,Card,16.52
2136,742,2025-01-14,Returned,Card,2.92
2137,1624,2025-07-26,Completed,Bank Transfer,13.57
2138,2424,2025-01-23,Completed,Bank Transfer,6.88
2139,1701,2025-08-15,Completed,Cash on Delivery,10.92
2140,1011,2024-09-12,Completed,Bank Transfer,4.63
2141,676,2024-04-30,Completed,Card,12.92
2142,1381,2025-02-07,Completed,Card,23.88
2143,920,2024-08-11,Completed,PayPal,20.07
2144,1763,2025-03-24,Completed,Card,13.73
2145,2067,2025-12-08,Completed,Bank Transfer,16.62
2146,1394,2025-02-07,Completed,Card,22.33
2147,110,2024-07-27,Completed,Bank Transfer,11.58
2148,1609,2024-08-16,Completed,Card,15.8
2149,2420,2025-11-08,Completed,Card,12.97
2150,926,2025-02-15,Completed,Mobile Money,11.54
2151,2472,2025-11-11,Completed,Card,2.59
2152,2402,2024-04-10,Completed,PayPal,6.4
2153,1055,2025-11-24,Completed,Card,9.56
2154,1367,2024-04-30,Completed,Mobile Money,19.0
2155,1994,2025-11-26,Completed,Bank Transfer,8.69
2156,1514,2024-09-28,Completed,PayPal,22.43
2157,1973,2025-03-20,Completed,Bank Transfer,21.06
2158,2218,2025-05-15,Completed,Card,22.54
2159,2378,2024-09-05,Completed,Mobile Money,16.25
2160,1504,2024-01-09,Completed,Bank Transfer,22.16
2161,245,2025-08-18,Completed,Mobile Money,14.95
2162,74,2024-01-02,Cancelled,Bank Transfer,18.86
2163,2339,2024-08-04,Completed,Card,15.72
2164,351,2024-12-13,Completed,Card,17.29
2165,184,2025-07-20,Completed,Mobile Money,15.29
2166,1055,2024-05-28,Completed,Card,5.93
2167,2165,2025-09-29,Completed,Card,24.23
2168,122,2025-10-24,Completed,Bank Transfer,24.87
2169,332,2025-01-09,Completed,Mobile Money,8.89
2170,778,2025-10-04,Completed,Card,12.1
2171,1044,2024-12-27,Completed,PayPal,12.33
2172,815,2025-09-28,Completed,PayPal,16.68
2173,1170,2024-04-08,Completed,Bank Transfer,17.74
2174,1308,2024-12-07,Completed,Card,24.76
2175,2069,2025-03-19,Completed,Card,24.73
2176,2057,2024-04-02,Completed,Card,9.27
2177,881,2025-10-05,Completed,Card,3.58
2178,1421,2024-06-15,Completed,Card,9.95
2179,1030,2024-09-09,Completed,Cash on Delivery,21.25
2180,978,2025-12-19,Completed,Bank Transfer,18.13
2181,2080,2024-10-31,Completed,Card,18.22
2182,572,2024-12-30,Completed,PayPal,10.68
2183,893,2024-08-09,Completed,Card,23.43
2184,2012,2024-08-18,Completed,Card,3.86
2185,899,2025-05-18,Completed,Mobile Money,18.22
2186,2451,2024-07-17,Completed,Card,18.04
2187,763,2024-03-14,Completed,Card,6.97
2188,332,2024-08-02,Completed,Cash on Delivery,17.25
2189,2039,2024-08-29,Completed,PayPal,21.84
2190,2021,2024-03-31,Completed,PayPal,3.53
2191,1347,2025-08-21,Completed,Card,11.38
2192,1532,2024-10-27,Completed,Card,7.68
2193,2348,2024-04-24,Completed,Card,22.15
2194,1044,2025-10-10,Completed,Bank Transfer,6.82
2195,1924,2025-04-29,Completed,PayPal,22.1
2196,1572,2024-06-24,Completed,Cash on Delivery,18.35
2197,486,2024-02-20,Completed,Card,11.26
2198,73,2025-05-13,Completed,Card,24.22
2199,847,2024-04-06,Completed,Bank Transfer,22.27
2200,1764,2025-03-13,Completed,Bank Transfer,5.34
2201,2202,2025-01-27,Completed,Card,21.06
2202,973,2025-05-06,Completed,Card,17.6
2203,883,2024-09-19,Completed,Card,21.21
2204,711,2025-11-05,Completed,Mobile Money,20.64
2205,1445,2024-04-11,Completed,Card,21.11
2206,1277,2024-07-04,Completed,Card,5.59
2207,2022,2025-10-22,Returned,Bank Transfer,22.42
2208,1475,2025-04-10,Completed,Bank Transfer,13.94
2209,1016,2025-05-02,Completed,PayPal,3.07
2210,1289,2024-03-18,Completed,Card,24.85
2211,139,2024-11-17,Completed,PayPal,12.53
2212,2243,2025-05-12,Completed,Card,10.45
2213,1596,2024-03-18,Completed,Bank Transfer,24.43
2214,1901,2025-11-27,Completed,Cash on Delivery,18.81
2215,745,2024-05-05,Completed,Card,18.82
2216,2018,2025-08-21,Completed,Card,3.72
2217,2289,2024-09-27,Completed,Mobile Money,17.15
2218,791,2024-09-02,Completed,PayPal,8.65
2219,1356,2024-09-19,Completed,Card,4.84
2220,2415,2025-09-26,Completed,Card,7.63
2221,322,2024-09-09,Completed,Bank Transfer,23.84
2222,1180,2024-07-30,Completed,Card,5.06
2223,2253,2025-06-26,Completed,PayPal,4.89
2224,1695,2024-04-02,Completed,Card,22.91
2225,2067,2025-07-13,Returned,Card,19.9
2226,1331,2024-09-07,Completed,Bank Transfer,15.28
2227,1122,2025-07-15,Completed,Mobile Money,17.11
2228,1867,2024-07-17,Completed,Card,15.55
2229,236,2024-06-03,Completed,Card,24.31
2230,395,2025-08-31,Completed,Mobile Money,3.05
2231,1729,2025-09-10,Completed,Bank Transfer,24.0
2232,1688,2024-04-02,Completed,Bank Transfer,2.8
2233,314,2024-05-03,Completed,Card,19.68
2234,223,2025-11-20,Completed,Mobile Money,22.41
2235,918,2025-09-24,Completed,Card,13.74
2236,2139,2024-05-02,Completed,Card,15.79
2237,1971,2024-07-25,Cancelled,Cash on Delivery,8.85
2238,431,2024-03-07,Completed,Card,15.23
2239,41,2024-06-15,Completed,Bank Transfer,7.5
2240,1438,2024-07-23,Completed,Card,12.8
2241,1393,2025-07-04,Completed,Card,11.38
2242,2329,2024-08-25,Completed,PayPal,14.16
2243,1085,2025-03-26,Completed,Card,6.81
2244,897,2024-06-28,Completed,Bank Transfer,14.93
2245,449,2025-07-30,Completed,Bank Transfer,12.21
2246,510,2024-08-23,Completed,Bank Transfer,15.83
2247,305,2024-06-27,Completed,Mobile Money,17.07
2248,1524,2025-01-21,Completed,PayPal,16.29
2249,2461,2025-10-18,Completed,Cash on Delivery,21.44
2250,624,2025-12-28,Completed,Card,21.48
2251,270,2024-09-12,Completed,Card,21.01
2252,350,2024-03-16,Completed,Mobile Money,17.52
2253,2272,2025-01-27,Completed,Mobile Money,21.27
2254,105,2024-11-23,Completed,Cash on Delivery,8.44
2255,829,2024-08-13,Completed,Card,9.97
2256,230,2025-12-10,Completed,Mobile Money,5.4
2257,153,2025-04-21,Completed,Card,13.02
2258,679,2025-10-25,Completed,PayPal,20.78
2259,1122,2025-03-20,Returned,Card,19.32
2260,24,2025-11-13,Completed,PayPal,18.41
2261,1883,2024-11-03,Completed,Mobile Money,2.65
2262,64,2024-09-07,Completed,PayPal,3.93
2263,21,2024-02-04,Returned,Bank Transfer,18.01
2264,1818,2024-05-09,Cancelled,Card,8.01
2265,1558,2025-10-28,Completed,Card,6.4
2266,71,2024-02-22,Completed,Cash on Delivery,16.86
2267,563,2025-03-22,Completed,Bank Transfer,18.6
2268,1458,2025-07-26,Completed,Card,16.14
2269,2243,2025-12-30,Completed,Bank Transfer,9.3
2270,397,2024-12-17,Completed,Card,11.52
2271,281,2025-09-03,Completed,Card,23.67
2272,2007,2025-02-18,Completed,Card,20.31
2273,595,2024-03-11,Completed,PayPal,7.74
2274,2228,2025-11-28,Completed,Bank Transfer,21.72
2275,2065,2024-10-27,Completed,Card,6.71
2276,1927,2024-03-30,Completed,Card,15.1
2277,1337,2024-03-03,Completed,Card,18.02
2278,339,2025-11-13,Completed,Cash on Delivery,20.84
2279,12,2024-02-10,Completed,Mobile Money,12.25
2280,2415,2025-08-17,Completed,Card,9.22
2281,2294,2025-12-23,Completed,Cash on Delivery,16.55
2282,2332,2025-09-11,Cancelled,Mobile Money,10.88
2283,743,2024-04-29,Completed,Card,10.62
2284,1397,2025-01-21,Completed,Bank Transfer,22.89
2285,1896,2025-10-18,Completed,Cash on Delivery,17.32
2286,456,2024-05-24,Completed,Bank Transfer,18.06
2287,338,2024-02-24,Returned,Bank Transfer,4.08
2288,58,2025-05-22,Completed,Mobile Money,13.62
2289,804,2024-05-26,Completed,Bank Transfer,23.87
2290,262,2025-01-17,Completed,Card,22.0
2291,844,2025-02-18,Completed,PayPal,11.95
2292,2071,2024-04-12,Completed,Card,11.62
2293,1171,2024-08-16,Completed,Bank Transfer,18.59
2294,2405,2025-06-25,Completed,Card,21.41
2295,2198,2024-02-18,Completed,Card,10.28
2296,784,2025-10-14,Completed,Cash on Delivery,24.77
2297,1651,2025-01-07,Completed,Card,9.6
2298,1122,2025-10-27,Completed,Card,12.62
2299,2226,2025-04-07,Completed,Card,7.69
2300,2364,2024-01-06,Completed,Card,14.41
2301,2289,2025-09-01,Completed,Cash on Delivery,20.61
2302,1818,2024-12-14,Completed,Card,2.98
2303,975,2025-10-17,Completed,Card,7.32
2304,1707,2025-04-20,Completed,PayPal,5.24
2305,1886,2025-05-25,Completed,Card,21.21
2306,201,2025-02-08,Completed,Bank Transfer,11.94
2307,764,2025-07-06,Completed,Mobile Money,16.51
2308,702,2024-08-17,Completed,Mobile Money,13.85
2309,1070,2025-08-22,Completed,Bank Transfer,17.94
2310,1939,2025-05-08,Completed,Bank Transfer,9.98
2311,934,2024-05-18,Completed,Cash on Delivery,5.08
2312,821,2025-11-10,Completed,Bank Transfer,12.6
2313,888,2025-05-07,Completed,Card,15.65
2314,1641,2024-10-24,Completed,Bank Transfer,23.12
2315,1600,2025-02-08,Completed,Card,5.03
2316,1036,2024-08-15,Completed,Card,20.67
2317,563,2024-09-02,Completed,Bank Transfer,22.94
2318,1173,2024-12-21,Completed,Card,9.29
2319,2258,2025-05-02,Completed,Mobile Money,22.61
2320,554,2024-08-07,Completed,Card,8.48
2321,637,2025-12-03,Completed,Cash on Delivery,10.63
2322,1354,2024-04-30,Completed,Card,10.64
2323,2207,2024-02-17,Completed,PayPal,7.61
2324,2273,2025-03-09,Completed,Card,23.01
2325,1171,2025-12-06,Completed,Card,4.55
2326,859,2025-12-20,Completed,Cash on Delivery,11.63
2327,599,2025-08-10,Completed,PayPal,17.93
2328,2465,2024-04-05,Completed,Cash on Delivery,13.39
2329,532,2024-07-27,Completed,PayPal,15.36
2330,2061,2024-02-28,Returned,Card,13.36
2331,2440,2025-05-20,Completed,Mobile Money,10.17
2332,353,2024-04-15,Completed,Cash on Delivery,21.96
2333,1150,2024-12-18,Completed,Card,17.65
2334,2286,2025-05-03,Completed,Bank Transfer,5.83
2335,970,2024-02-21,Completed,Bank Transfer,21.2
2336,152,2024-06-11,Completed,Card,14.98
2337,740,2025-12-20,Completed,Card,13.17
2338,1315,2025-05-05,Completed,Bank Transfer,15.9
2339,1203,2025-04-14,Completed,PayPal,21.86
2340,664,2025-04-01,Completed,Card,19.35
2341,673,2025-09-12,Completed,Bank Transfer,8.93
2342,1452,2025-11-24,Completed,Card,6.18
2343,1393,2024-05-03,Completed,Bank Transfer,5.05
2344,1235,2024-05-01,Completed,PayPal,19.01
2345,2240,2024-12-27,Completed,Bank Transfer,17.26
2346,2349,2025-11-24,Completed,Card,17.01
2347,1456,2025-04-22,Completed,Card,11.13
2348,1066,2024-07-28,Completed,Mobile Money,24.82
2349,1959,2024-05-10,Completed,Card,18.48
2350,542,2024-03-25,Completed,Bank Transfer,15.54
2351,926,2024-03-21,Completed,PayPal,16.13
2352,2442,2024-10-18,Completed,Card,9.9
2353,938,2024-04-02,Completed,Mobile Money,13.29
2354,743,2025-11-12,Completed,Mobile Money,3.36
2355,990,2025-12-30,Completed,Card,18.15
2356,692,2024-06-24,Completed,Cash on Delivery,4.64
2357,1963,2024-12-26,Completed,Cash on Delivery,19.98
2358,1477,2025-02-28,Completed,Mobile Money,3.82
2359,1302,2024-05-26,Completed,Bank Transfer,3.75
2360,1190,2024-02-12,Completed,Cash on Delivery,20.39
2361,286,2025-03-15,Completed,Bank Transfer,18.79
2362,2475,2024-12-15,Completed,PayPal,3.44
2363,1177,2025-11-24,Completed,Card,12.08
2364,80,2024-05-28,Completed,Card,13.0
2365,920,2025-02-02,Completed,Card,22.69
2366,2164,2025-02-27,Completed,Mobile Money,13.47
2367,2436,2025-01-20,Completed,Card,6.66
2368,10,2024-10-03,Completed,Mobile Money,9.2
2369,412,2024-10-01,Completed,Card,13.39
2370,2326,2025-08-28,Completed,Card,15.11
2371,491,2025-02-19,Completed,Card,3.1
2372,1663,2024-10-29,Completed,Card,24.68
2373,1638,2024-04-26,Completed,Card,13.03
2374,2454,2024-12-22,Completed,Card,23.56
2375,2340,2025-12-03,Completed,Card,5.23
2376,1313,2024-08-02,Completed,PayPal,14.16
2377,102,2025-11-14,Completed,Card,12.06
2378,641,2025-05-19,Completed,Card,17.23
2379,2104,2024-07-06,Completed,Cash on Delivery,5.17
2380,1053,2025-03-13,Completed,Card,20.68
2381,2220,2025-06-25,Completed,Card,18.87
2382,787,2025-10-03,Completed,Cash on Delivery,5.55
2383,1097,2024-05-09,Completed,Card,9.54
2384,2338,2025-01-09,Completed,PayPal,5.63
2385,2456,2024-12-03,Completed,PayPal,3.31
2386,2079,2024-11-27,Completed,Card,7.16
2387,482,2025-02-28,Completed,Card,5.74
2388,41,2024-01-17,Completed,Card,2.9
2389,203,2025-06-09,Completed,Card,3.84
2390,2000,2024-11-16,Cancelled,Card,12.52
2391,558,2024-06-23,Completed,Card,8.73
2392,225,2024-09-15,Completed,Bank Transfer,8.82
2393,154,2024-08-13,Completed,Bank Transfer,23.94
2394,382,2024-06-26,Completed,Bank Transfer,23.56
2395,1225,2024-07-31,Completed,Card,4.46
2396,2406,2025-01-12,Completed,Card,16.11
2397,192,2025-03-06,Completed,Card,7.56
2398,2360,2024-07-31,Completed,Mobile Money,17.44
2399,1686,2025-01-22,Completed,Mobile Money,16.34
2400,405,2025-08-07,Completed,Mobile Money,23.52
2401,1585,2024-07-19,Completed,PayPal,21.59
2402,569,2024-06-23,Completed,Mobile Money,20.66
2403,1797,2025-11-08,Completed,Mobile Money,6.56
2404,402,2024-08-12,Completed,Mobile Money,20.68
2405,1859,2024-12-12,Completed,PayPal,6.15
2406,1891,2025-05-04,Completed,Card,23.58
2407,732,2024-03-20,Cancelled,Bank Transfer,18.72
2408,1215,2025-07-29,Completed,Card,19.65
2409,1190,2025-03-27,Completed,Card,22.89
2410,2012,2024-02-15,Completed,Cash on Delivery,8.79
2411,748,2025-10-05,Returned,Mobile Money,5.92
2412,332,2024-05-28,Completed,Mobile Money,4.4
2413,1816,2024-06-26,Returned,Bank Transfer,21.57
2414,1749,2025-07-27,Completed,Bank Transfer,14.92
2415,1695,2025-05-30,Completed,Card,15.64
2416,1922,2025-11-11,Completed,PayPal,22.34
2417,1866,2024-06-02,Completed,Card,20.76
2418,623,2024-04-15,Completed,Bank Transfer,5.84
2419,1145,2024-10-11,Completed,Mobile Money,7.49
2420,2193,2024-06-27,Completed,Card,22.03
2421,1821,2025-02-24,Completed,PayPal,9.26
2422,751,2024-04-10,Completed,Card,3.92
2423,1950,2025-01-16,Completed,Cash on Delivery,22.61
2424,95,2025-07-10,Completed,PayPal,7.43
2425,557,2025-07-24,Returned,Card,17.76
2426,2236,2025-08-04,Completed,Card,10.55
2427,1490,2025-07-19,Completed,Card,14.48
2428,1310,2024-09-27,Completed,Mobile Money,22.14
2429,825,2025-11-04,Completed,PayPal,6.76
2430,793,2025-11-25,Completed,Mobile Money,7.48
2431,954,2024-10-18,Completed,Card,12.35
2432,691,2024-12-10,Completed,Card,8.24
2433,286,2024-12-25,Completed,Mobile Money,21.78
2434,456,2024-10-17,Completed,Cash on Delivery,20.91
2435,223,2024-06-23,Completed,Bank Transfer,17.36
2436,1315,2024-08-05,Completed,Card,6.23
2437,1336,2025-08-11,Cancelled,Card,7.76
2438,1263,2025-02-22,Completed,Card,12.27
2439,1590,2024-11-18,Completed,Cash on Delivery,20.48
2440,133,2024-05-17,Completed,Cash on Delivery,6.11
2441,300,2024-04-30,Completed,Card,23.72
2442,2022,2024-05-15,Completed,Mobile Money,10.03
2443,223,2024-10-08,Completed,Mobile Money,16.47
2444,789,2025-09-26,Completed,Card,22.8
2445,1862,2024-12-16,Completed,Card,24.09
2446,255,2025-09-08,Completed,PayPal,10.67
2447,1197,2024-09-10,Completed,Card,13.53
2448,113,2024-10-21,Completed,Card,21.99
2449,305,2024-05-15,Completed,PayPal,14.04
2450,315,2025-06-20,Completed,Card,5.84
2451,888,2025-07-09,Completed,Card,5.54
2452,2332,2024-01-26,Completed,Mobile Money,8.12
2453,554,2025-11-05,Completed,Card,9.27
2454,1683,2025-01-14,Completed,Card,22.6
2455,1163,2024-05-09,Completed,Card,2.8
2456,280,2025-04-11,Completed,Card,24.45
2457,1835,2025-02-21,Completed,Bank Transfer,2.57
2458,2191,2024-08-10,Completed,Bank Transfer,8.22
2459,160,2024-09-24,Completed,PayPal,14.5
2460,130,2025-07-30,Completed,Cash on Delivery,4.94
2461,2122,2025-01-08,Completed,Card,8.36
2462,297,2025-05-24,Completed,Card,7.1
2463,2124,2025-01-30,Completed,Card,6.42
2464,1046,2025-03-29,Completed,Card,23.95
2465,863,2024-07-12,Completed,Card,20.12
2466,2074,2025-07-25,Completed,Card,10.43
2467,2237,2025-12-31,Completed,Card,23.01
2468,405,2025-02-28,Completed,Bank Transfer,15.88
2469,668,2025-06-03,Completed,PayPal,10.62
2470,2473,2025-06-18,Completed,Card,14.36
2471,785,2024-04-03,Completed,Card,12.96
2472,36,2024-08-17,Completed,Card,14.34
2473,2301,2025-08-18,Completed,Card,21.53
2474,354,2025-11-09,Completed,Card,17.03
2475,1838,2025-05-15,Completed,Card,4.03
2476,1691,2025-10-01,Completed,Card,14.47
2477,1868,2025-06-14,Completed,Bank Transfer,17.91
2478,2344,2024-11-24,Completed,Mobile Money,16.33
2479,752,2025-10-23,Completed,Bank Transfer,12.41
2480,1290,2025-03-05,Completed,Card,14.22
2481,552,2024-09-09,Completed,Bank Transfer,5.18
2482,2305,2024-05-29,Completed,Bank Transfer,21.79
2483,2348,2025-05-04,Completed,Card,12.78
2484,880,2024-04-28,Completed,Mobile Money,5.09
2485,1955,2025-04-08,Completed,Mobile Money,24.49
2486,216,2025-09-30,Completed,PayPal,7.53
2487,2035,2024-03-31,Completed,Bank Transfer,10.78
2488,253,2024-08-09,Completed,Card,15.02
2489,1465,2025-03-29,Cancelled,Cash on Delivery,23.77
2490,2222,2024-08-19,Completed,Bank Transfer,20.06
2491,1900,2025-02-17,Completed,Card,6.53
2492,2404,2024-03-25,Completed,Card,16.32
2493,2296,2024-07-10,Completed,Bank Transfer,17.95
2494,430,2025-08-29,Completed,PayPal,21.45
2495,1290,2025-05-20,Completed,Mobile Money,9.09
2496,1180,2024-01-19,Completed,PayPal,15.23
2497,2432,2025-11-20,Completed,Card,8.78
2498,1944,2025-01-20,Completed,Card,18.22
2499,1860,2024-09-29,Completed,Mobile Money,15.54
2500,1395,2024-07-08,Completed,PayPal,4.82
2501,366,2025-01-04,Cancelled,Card,6.23
2502,481,2025-04-08,Completed,PayPal,3.87
2503,813,2025-12-13,Completed,Cash on Delivery,18.6
2504,994,2025-03-17,Cancelled,Card,3.88
2505,1894,2025-12-12,Completed,Bank Transfer,9.39
2506,1573,2025-07-13,Completed,Card,6.15
2507,2393,2025-10-08,Completed,Card,3.9
2508,1458,2025-10-08,Completed,Cash on Delivery,11.83
2509,2314,2025-03-10,Completed,Card,17.89
2510,2178,2025-02-20,Completed,Bank Transfer,15.62
2511,2062,2025-02-02,Completed,Mobile Money,13.56
2512,2038,2024-12-06,Completed,Card,4.54
2513,271,2025-06-21,Completed,Card,11.55
2514,1242,2024-03-27,Completed,Card,9.15
2515,1265,2025-05-24,Completed,Bank Transfer,17.2
2516,1265,2025-02-01,Returned,Card,14.43
2517,172,2024-09-04,Completed,Mobile Money,22.35
2518,445,2025-01-29,Completed,Bank Transfer,14.59
2519,1031,2024-03-10,Completed,Bank Transfer,18.21
2520,905,2024-04-04,Completed,Bank Transfer,24.73
2521,1561,2024-04-04,Completed,Card,11.81
2522,696,2025-05-21,Completed,Card,9.02
2523,407,2024-05-26,Completed,Card,13.2
2524,2299,2024-10-18,Completed,Bank Transfer,13.78
2525,1997,2025-05-20,Completed,Bank Transfer,14.23
2526,1079,2025-01-23,Completed,Card,21.61
2527,2408,2025-12-13,Completed,PayPal,5.49
2528,1039,2025-10-30,Completed,Bank Transfer,17.24
2529,118,2025-11-18,Completed,Card,7.34
2530,1656,2025-12-03,Completed,PayPal,22.88
2531,1572,2024-06-17,Returned,Card,6.98
2532,1996,2024-08-01,Completed,Bank Transfer,10.76
2533,1438,2024-10-31,Completed,PayPal,2.6
2534,1685,2025-02-03,Completed,Card,23.96
2535,1797,2024-07-13,Completed,Card,13.0
