review_id,customer_id,product_id,rating,review_date,review_text
1415,1115,96,4,2024-03-18,Works as expected.
1416,1608,14,5,2025-10-01,Great quality for the price.
1417,1504,80,5,2024-08-12,Great quality for the price.
1418,102,44,3,2024-06-23,"It is okay, but could be better."
1419,1835,59,4,2025-03-20,Good product overall.
1420,1394,93,4,2024-04-18,Nice quality and useful.
1421,870,8,4,2025-10-15,Nice quality and useful.
1422,1602,46,4,2025-06-22,Good product overall.
1423,1016,94,5,2024-02-02,Very happy with my purchase.
1424,778,78,5,2025-01-09,Great quality for the price.
1425,700,47,3,2025-08-03,"It is okay, but could be better."
1426,804,52,3,2024-04-23,Product is decent for the price.
1427,668,61,4,2024-11-27,Works as expected.
1428,1501,68,5,2024-02-16,Very happy with my purchase.
1429,2439,46,2,2024-08-24,Not as good as expected.
1430,1337,84,2,2024-07-03,Quality could be improved.
1431,2119,60,2,2025-04-03,Not as good as expected.
1432,640,79,4,2024-01-14,Nice quality and useful.
1433,1613,77,3,2025-12-15,Product is decent for the price.
1434,1181,75,3,2024-01-31,"It is okay, but could be better."
1435,160,19,4,2024-10-04,Works as expected.
1436,516,10,2,2024-07-06,Delivery was fine but product disappointed me.
1437,1624,68,5,2024-03-07,Excellent product and fast delivery.
1438,60,63,4,2024-05-28,Nice quality and useful.
1439,228,32,4,2024-02-01,Works as expected.
1440,2222,55,2,2024-11-01,Quality could be improved.
1441,2475,28,5,2025-02-26,Great quality for the price.
1442,53,58,5,2024-06-15,Very happy with my purchase.
1443,240,31,2,2025-09-15,Quality could be improved.
1444,1468,26,5,2024-09-16,Great quality for the price.
1445,2308,44,4,2024-09-08,Nice quality and useful.
1446,1901,55,5,2025-01-11,Great quality for the price.
1447,779,82,5,2025-11-01,Excellent product and fast delivery.
1448,870,43,4,2024-04-11,Nice quality and useful.
1449,1279,25,5,2025-04-16,Excellent product and fast delivery.
1450,53,65,4,2025-04-27,Works as expected.
1451,2000,73,4,2024-06-24,Good product overall.
1452,975,51,5,2025-10-13,Very happy with my purchase.
1453,935,24,5,2024-08-31,Great quality for the price.
1454,673,25,4,2025-10-31,Good product overall.
1455,679,91,5,2025-08-24,Excellent product and fast delivery.
1456,1093,95,2,2025-10-25,Not as good as expected.
1457,425,80,4,2025-11-24,Good product overall.
1458,475,49,5,2024-05-08,Great quality for the price.
1459,739,43,4,2025-05-29,Good product overall.
1460,1602,71,2,2024-11-06,Delivery was fine but product disappointed me.
1461,2021,70,5,2024-02-20,Great quality for the price.
1462,1209,58,2,2025-07-19,Not as good as expected.
1463,1073,23,5,2025-11-17,Great quality for the price.
1464,1493,47,5,2025-10-26,Great quality for the price.
1465,2168,93,3,2025-09-11,Average experience.
1466,2018,79,5,2024-05-20,Very happy with my purchase.
1467,1337,95,5,2025-12-10,Excellent product and fast delivery.
1468,2038,11,4,2024-06-05,Good product overall.
1469,1149,34,4,2024-01-19,Good product overall.
1470,1807,86,5,2024-09-15,Great quality for the price.
1471,1456,52,4,2025-08-09,Works as expected.
1472,74,72,5,2025-07-24,Excellent product and fast delivery.
1473,2340,91,5,2025-02-25,Excellent product and fast delivery.
1474,1766,79,5,2024-03-30,Excellent product and fast delivery.
1475,1059,92,5,2024-12-08,Excellent product and fast delivery.
1476,794,27,4,2024-11-18,Good product overall.
1477,1362,7,5,2025-01-20,Very happy with my purchase.
1478,2164,60,5,2025-12-12,Great quality for the price.
1479,1718,72,1,2025-04-30,Would not buy this again.
1480,155,7,4,2024-07-18,Works as expected.
1481,1319,80,5,2024-09-24,Excellent product and fast delivery.
1482,1882,3,4,2025-07-03,Nice quality and useful.
1483,1727,6,5,2024-05-19,Excellent product and fast delivery.
1484,147,68,5,2025-11-29,Excellent product and fast delivery.
1485,1676,42,3,2024-07-17,"It is okay, but could be better."
1486,221,60,3,2024-05-08,"It is okay, but could be better."
1487,2404,89,4,2025-11-23,Nice quality and useful.
1488,578,74,3,2025-09-08,Average experience.
1489,1143,50,1,2025-02-13,Poor quality.
1490,2236,79,4,2026-01-08,Works as expected.
1491,216,30,5,2024-09-11,Very happy with my purchase.
1492,1975,66,4,2025-12-23,Nice quality and useful.
1493,418,44,5,2025-02-08,Great quality for the price.
1494,726,17,4,2025-07-27,Good product overall.
1495,773,59,4,2024-05-15,Nice quality and useful.
1496,435,82,5,2025-01-10,Excellent product and fast delivery.
1497,1117,17,5,2024-07-18,Great quality for the price.
1498,783,93,3,2024-08-18,"It is okay, but could be better."
1499,2036,73,4,2025-02-22,Good product overall.
1500,2253,93,4,2024-05-10,Works as expected.
1501,1818,64,3,2025-07-25,"It is okay, but could be better."
1502,361,24,3,2025-05-31,Product is decent for the price.
1503,143,87,3,2025-01-01,Average experience.
1504,2083,10,5,2024-07-03,Great quality for the price.
1505,478,50,4,2025-07-02,Works as expected.
1506,683,53,4,2025-08-24,Nice quality and useful.
1507,6,2,5,2025-05-18,Great quality for the price.
1508,880,58,5,2025-11-30,Great quality for the price.
1509,554,46,5,2024-03-13,Great quality for the price.
1510,1456,16,4,2024-01-21,Good product overall.
1511,2352,79,3,2024-06-08,Average experience.
1512,2018,31,5,2025-09-09,Great quality for the price.
1513,1528,73,5,2025-09-25,Great quality for the price.
1514,2470,70,5,2024-04-05,Excellent product and fast delivery.
1515,1624,91,4,2025-08-28,Works as expected.
1516,2164,12,2,2024-02-06,Quality could be improved.
1517,1037,48,4,2024-04-17,Works as expected.
1518,147,35,3,2025-04-09,Average experience.
1519,361,77,3,2025-05-31,"It is okay, but could be better."
1520,1371,86,5,2025-05-18,Excellent product and fast delivery.
1521,1022,84,4,2024-05-19,Nice quality and useful.
1522,269,41,5,2024-10-11,Excellent product and fast delivery.
1523,1070,73,4,2025-10-27,Works as expected.
1524,259,2,4,2024-12-25,Good product overall.
1525,691,39,5,2024-12-25,Great quality for the price.
1526,2399,9,5,2024-04-13,Excellent product and fast delivery.
1527,392,36,5,2025-12-14,Great quality for the price.
1528,2490,34,5,2025-08-21,Great quality for the price.
1529,350,30,4,2025-06-07,Works as expected.
1530,2164,45,5,2024-01-12,Very happy with my purchase.
1531,1211,81,5,2025-10-11,Excellent product and fast delivery.
1532,445,57,4,2024-03-20,Nice quality and useful.
1533,2337,4,3,2024-07-11,Average experience.
1534,736,39,4,2025-09-12,Works as expected.
1535,1186,82,4,2025-07-04,Good product overall.
1536,388,62,4,2026-01-16,Good product overall.
1537,2122,30,4,2025-03-17,Good product overall.
1538,843,11,4,2024-11-01,Good product overall.
1539,1892,86,5,2025-09-13,Great quality for the price.
1540,2160,39,5,2024-11-22,Excellent product and fast delivery.
1541,1263,10,3,2024-09-02,Product is decent for the price.
1542,2234,37,4,2025-03-01,Nice quality and useful.
1543,715,15,4,2024-04-10,Works as expected.
1544,1923,58,3,2024-02-06,"It is okay, but could be better."
1545,924,36,5,2026-01-02,Very happy with my purchase.
1546,437,10,4,2024-04-13,Nice quality and useful.
1547,749,93,5,2024-10-27,Very happy with my purchase.
1548,18,66,5,2025-01-15,Great quality for the price.
1549,321,88,4,2025-02-06,Nice quality and useful.
1550,519,64,5,2024-06-15,Excellent product and fast delivery.
1551,1363,52,3,2025-04-13,Average experience.
1552,1085,74,2,2025-04-01,Not as good as expected.
1553,740,29,4,2025-02-04,Good product overall.
1554,1347,49,4,2025-08-23,Nice quality and useful.
1555,1193,31,5,2025-09-11,Very happy with my purchase.
1556,2414,85,3,2025-07-02,Product is decent for the price.
1557,168,8,4,2024-07-28,Nice quality and useful.
1558,15,10,4,2025-02-14,Works as expected.
1559,522,54,3,2025-01-24,"It is okay, but could be better."
1560,1696,74,2,2025-03-20,Not as good as expected.
1561,1231,61,5,2025-10-04,Very happy with my purchase.
1562,600,96,3,2024-12-22,Product is decent for the price.
1563,2290,69,4,2025-08-22,Works as expected.
1564,2278,12,1,2025-01-11,Poor quality.
1565,525,86,5,2025-12-17,Very happy with my purchase.
1566,1533,70,5,2024-04-08,Great quality for the price.
1567,994,13,5,2025-09-10,Great quality for the price.
1568,888,14,4,2025-11-26,Nice quality and useful.
1569,574,26,4,2024-08-24,Nice quality and useful.
1570,1811,41,5,2025-10-10,Excellent product and fast delivery.
1571,459,42,3,2024-06-14,Product is decent for the price.
1572,1572,85,3,2025-10-04,Product is decent for the price.
1573,302,93,2,2024-04-18,Not as good as expected.
1574,772,30,5,2024-09-23,Very happy with my purchase.
1575,1455,34,4,2025-07-28,Nice quality and useful.
1576,1848,24,5,2025-09-05,Excellent product and fast delivery.
1577,1047,88,5,2024-10-24,Very happy with my purchase.
1578,568,82,5,2024-02-19,Excellent product and fast delivery.
1579,350,74,5,2025-08-27,Excellent product and fast delivery.
1580,697,61,4,2025-01-05,Works as expected.
1581,2490,45,5,2024-01-15,Very happy with my purchase.
1582,1930,24,4,2025-06-20,Works as expected.
1583,2480,11,4,2025-08-12,Nice quality and useful.
1584,158,19,4,2025-04-10,Nice quality and useful.
1585,1332,43,3,2024-05-19,Average experience.
1586,1878,2,4,2024-12-10,Nice quality and useful.
1587,2011,96,5,2024-10-06,Excellent product and fast delivery.
1588,130,74,5,2025-08-02,Very happy with my purchase.
1589,417,40,4,2025-05-07,Works as expected.
1590,2297,55,4,2024-04-17,Works as expected.
1591,1424,66,4,2024-07-01,Good product overall.
1592,726,54,4,2025-07-17,Nice quality and useful.
1593,1644,35,4,2025-12-21,Nice quality and useful.
1594,245,84,5,2025-05-23,Excellent product and fast delivery.
1595,2150,96,5,2025-11-27,Very happy with my purchase.
1596,2187,56,5,2025-09-04,Very happy with my purchase.
1597,2000,28,5,2025-12-03,Great quality for the price.
1598,1624,50,4,2025-07-10,Nice quality and useful.
1599,686,31,4,2025-05-18,Good product overall.
1600,2267,46,5,2024-11-25,Excellent product and fast delivery.
1601,1139,53,3,2025-02-11,Average experience.
1602,813,65,5,2026-01-13,Very happy with my purchase.
1603,2243,4,5,2025-12-31,Very happy with my purchase.
1604,359,44,5,2025-02-02,Great quality for the price.
1605,147,24,5,2025-02-27,Very happy with my purchase.
1606,2278,11,4,2025-01-21,Works as expected.
1607,2104,55,5,2024-04-23,Great quality for the price.
1608,924,86,5,2024-04-11,Great quality for the price.
1609,180,49,5,2025-11-01,Very happy with my purchase.
1610,1119,9,5,2025-10-02,Excellent product and fast delivery.
1611,452,29,5,2025-12-03,Excellent product and fast delivery.
1612,1230,8,4,2025-07-21,Nice quality and useful.
1613,317,5,5,2024-06-25,Great quality for the price.
1614,1867,34,4,2025-12-30,Good product overall.
1615,1083,35,3,2025-07-14,Average experience.
1616,1749,78,5,2024-02-04,Very happy with my purchase.
1617,353,46,3,2025-03-19,Average experience.
1618,680,61,5,2024-06-06,Great quality for the price.
1619,1946,24,5,2025-12-07,Very happy with my purchase.
1620,1623,52,3,2024-09-18,"It is okay, but could be better."
1621,130,80,3,2024-07-23,"It is okay, but could be better."
1622,304,77,5,2024-05-25,Excellent product and fast delivery.
1623,97,45,5,2024-03-10,Great quality for the price.
1624,17,94,5,2025-03-03,Very happy with my purchase.
1625,2364,68,1,2025-07-19,Would not buy this again.
1626,16,15,2,2025-08-27,Delivery was fine but product disappointed me.
1627,1010,73,1,2024-04-30,Very disappointed with the product.
1628,508,87,4,2025-05-12,Works as expected.
1629,2332,77,3,2025-08-30,"It is okay, but could be better."
1630,2490,75,5,2024-08-02,Excellent product and fast delivery.
1631,2404,64,4,2024-04-08,Good product overall.
1632,2037,6,4,2025-01-01,Nice quality and useful.
1633,2374,93,5,2025-12-13,Great quality for the price.
1634,1011,4,3,2024-09-24,Average experience.
1635,1671,7,2,2024-07-10,Quality could be improved.
1636,1030,37,3,2024-04-07,Average experience.
1637,1552,43,5,2024-11-29,Very happy with my purchase.
1638,2059,56,5,2024-12-25,Excellent product and fast delivery.
1639,1332,23,5,2025-06-27,Great quality for the price.
1640,1884,21,3,2024-08-11,Product is decent for the price.
1641,689,32,5,2024-06-11,Great quality for the price.
1642,754,4,5,2024-06-12,Very happy with my purchase.
1643,330,28,2,2024-11-04,Not as good as expected.
1644,1899,56,5,2025-05-16,Excellent product and fast delivery.
1645,1138,66,5,2024-07-16,Great quality for the price.
1646,105,10,3,2024-08-05,Average experience.
1647,840,14,4,2025-10-26,Good product overall.
1648,173,12,4,2024-09-08,Good product overall.
1649,1886,6,5,2024-04-16,Very happy with my purchase.
1650,1231,57,4,2025-12-15,Works as expected.
1651,671,12,4,2025-11-06,Works as expected.
1652,1179,23,4,2024-06-28,Good product overall.
1653,2178,95,4,2025-08-25,Nice quality and useful.
1654,1727,43,5,2025-11-07,Excellent product and fast delivery.
1655,185,24,3,2024-11-05,"It is okay, but could be better."
1656,1927,80,3,2024-04-12,Product is decent for the price.
1657,471,34,4,2024-05-19,Works as expected.
1658,792,74,4,2024-10-13,Nice quality and useful.
1659,1565,33,4,2025-11-25,Works as expected.
1660,549,27,4,2025-08-04,Works as expected.
1661,1927,78,4,2024-02-21,Works as expected.
1662,508,44,2,2024-02-04,Delivery was fine but product disappointed me.
1663,871,60,4,2025-10-15,Nice quality and useful.
1664,442,67,3,2025-08-02,Product is decent for the price.
1665,1399,1,5,2024-10-29,Great quality for the price.
1666,1794,69,4,2025-12-04,Nice quality and useful.
1667,1325,41,4,2025-09-19,Works as expected.
1668,2190,95,3,2025-07-19,"It is okay, but could be better."
1669,2379,65,4,2025-05-07,Nice quality and useful.
1670,968,63,4,2024-12-19,Works as expected.
1671,1718,1,5,2024-06-22,Excellent product and fast delivery.
1672,1643,68,3,2025-09-23,Average experience.
1673,1898,15,1,2024-05-17,Very disappointed with the product.
1674,912,33,4,2025-02-26,Nice quality and useful.
1675,1346,55,5,2024-06-07,Very happy with my purchase.
1676,2168,24,4,2024-06-28,Good product overall.
1677,612,79,5,2025-10-16,Excellent product and fast delivery.
1678,142,55,3,2024-12-15,"It is okay, but could be better."
1679,2063,48,4,2025-08-21,Good product overall.
1680,413,9,1,2024-01-24,Very disappointed with the product.
1681,2393,26,4,2025-09-27,Works as expected.
1682,2443,83,4,2025-07-22,Good product overall.
1683,262,66,4,2025-08-09,Nice quality and useful.
1684,1907,94,5,2025-05-06,Excellent product and fast delivery.
1685,1800,39,4,2025-03-25,Works as expected.
1686,1070,8,5,2025-05-11,Excellent product and fast delivery.
1687,1749,20,4,2024-07-04,Good product overall.
1688,244,20,4,2025-03-07,Works as expected.
1689,843,62,3,2025-03-03,Average experience.
1690,5,26,3,2024-08-15,Average experience.
1691,223,41,3,2025-08-06,"It is okay, but could be better."
1692,1343,54,5,2024-08-15,Great quality for the price.
1693,363,44,4,2025-01-24,Nice quality and useful.
1694,501,40,4,2025-06-17,Works as expected.
1695,1474,57,4,2024-09-21,Works as expected.
1696,1907,17,5,2025-04-14,Great quality for the price.
1697,359,1,4,2024-07-07,Nice quality and useful.
1698,2093,90,2,2025-11-03,Quality could be improved.
1699,478,11,2,2024-09-12,Not as good as expected.
1700,74,1,4,2024-11-18,Works as expected.
1701,381,45,4,2025-10-05,Works as expected.
1702,8,24,5,2025-05-03,Great quality for the price.
1703,1879,5,5,2024-11-29,Very happy with my purchase.
1704,2070,38,5,2024-08-22,Excellent product and fast delivery.
1705,1132,65,5,2025-08-26,Very happy with my purchase.
1706,1195,54,3,2025-05-30,"It is okay, but could be better."
1707,2165,95,5,2025-11-07,Great quality for the price.
1708,600,85,5,2025-01-07,Great quality for the price.
1709,1750,85,5,2025-04-06,Excellent product and fast delivery.
1710,1132,82,5,2025-09-06,Excellent product and fast delivery.
1711,563,16,4,2025-04-19,Works as expected.
1712,2001,12,5,2025-04-10,Excellent product and fast delivery.
1713,185,66,5,2024-10-09,Great quality for the price.
1714,899,47,2,2025-06-13,Not as good as expected.
1715,1366,67,5,2025-10-02,Very happy with my purchase.
1716,1000,21,1,2025-01-31,Very disappointed with the product.
1717,2091,52,5,2024-11-20,Great quality for the price.
1718,600,58,5,2024-12-26,Very happy with my purchase.
1719,1475,51,4,2025-04-13,Good product overall.
1720,296,57,5,2025-02-23,Excellent product and fast delivery.
1721,2258,11,4,2025-07-24,Nice quality and useful.
1722,41,11,1,2024-10-19,Poor quality.
1723,1476,71,3,2024-02-28,Product is decent for the price.
1724,994,11,3,2024-08-19,Product is decent for the price.
1725,395,70,4,2026-01-21,Good product overall.
1726,739,23,4,2025-09-02,Nice quality and useful.
